"adal_nr","adalvatnsfall","ar","vatnsfall","landsvaedi","landsvaedi_id","vatnsfall_id","mp","p_endur","stofn","logN","n_0","n_1","fjoldi_0","fjoldi_1","stofn_tmp_0","stofn_tmp_1","last10","M10","hraMedal10","logMedal10","expMedal10","M","hraMedal","logMedal","expMedal","N_ar"
510,"Fjarðará",1995,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,2,0.6931471805599453,1,NA,1,NA,2,NA,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",1996,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,4,1.3862943611198906,2,NA,2,NA,4,NA,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",1997,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,4,1.3862943611198906,2,NA,2,NA,4,NA,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",1998,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,6,1.791759469228055,3,NA,3,NA,6,NA,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2000,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,2,0.6931471805599453,1,NA,1,NA,2,NA,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2001,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,6,1.791759469228055,3,NA,3,NA,6,NA,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2002,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,6,1.791759469228055,3,NA,3,NA,6,NA,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2003,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,10,2.302585092994046,5,NA,5,NA,10,NA,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2004,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,25.5,3.2386784521643803,12,1,12,0.75,24,1.5,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2005,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,5.5,1.7047480922384253,2,1,2,0.75,4,1.5,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2006,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,29,3.367295829986474,10,6,10,4.5,20,9,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2007,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,74,4.30406509320417,25,16,25,12,50,24,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2008,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,55.5,4.0163830207523885,15,17,15,12.75,30,25.5,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2009,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,25,3.2188758248682006,2,14,2,10.5,4,21,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2010,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,65,4.174387269895637,31,2,31,1.5,62,3,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2011,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,67,4.204692619390966,29,6,29,4.5,58,9,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2012,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,25.5,3.2386784521643803,6,9,6,6.75,12,13.5,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2013,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,14.5,2.6741486494265287,5,3,5,2.25,10,4.5,FALSE,114,30.660000000000004,2.825912299493131,16.876334236388814,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2014,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,6.5,1.8718021769015913,1,3,1,2.25,2,4.5,TRUE,15,9.333333333333334,2.1505515183017976,8.58959440958099,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2016,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,15,2.70805020110221,3,6,3,4.5,6,9,TRUE,15,9.333333333333334,2.1505515183017976,8.58959440958099,114,28.375,2.7535522157940595,15.698296696407777,28
510,"Fjarðará",2017,"Fjarðará Loðmundarfirði","Austfirðir",6,"432",0.5,0.25,6.5,1.8718021769015913,1,3,1,2.25,2,4.5,TRUE,15,9.333333333333334,2.1505515183017976,8.58959440958099,114,28.375,2.7535522157940595,15.698296696407777,28
511,"Fjarðará",1990,"Fjarðará Seyðisfirði Seyðisfjarðará","Austfirðir",6,"1039 2139",0.5,0.25,12,2.4849066497880004,6,NA,6,NA,12,NA,FALSE,310,30.090909090909093,2.6017963361640954,13.487945170104632,310,25.387419893370673,2.5395338469463087,12.673761680914797,31
511,"Fjarðará",1991,"Fjarðará Seyðisfirði Seyðisfjarðará","Austfirðir",6,"1039 2139",0.5,0.25,36,3.58351893845611,18,NA,18,NA,36,NA,FALSE,310,30.090909090909093,2.6017963361640954,13.487945170104632,310,25.387419893370673,2.5395338469463087,12.673761680914797,31
511,"Fjarðará",1992,"Fjarðará Seyðisfirði Seyðisfjarðará","Austfirðir",6,"1039 2139",0.5,0.25,310,5.736572297479192,155,NA,155,NA,310,NA,FALSE,310,30.090909090909093,2.6017963361640954,13.487945170104632,310,25.387419893370673,2.5395338469463087,12.673761680914797,31
511,"Fjarðará",1993,"Fjarðará Seyðisfirði Seyðisfjarðará","Austfirðir",6,"1039 2139",0.5,0.25,46,3.828641396489095,23,NA,23,NA,46,NA,FALSE,310,30.090909090909093,2.6017963361640954,13.487945170104632,310,25.387419893370673,2.5395338469463087,12.673761680914797,31
511,"Fjarðará",1994,"Fjarðará Seyðisfirði Seyðisfjarðará","Austfirðir",6,"1039 2139",0.5,0.25,28,3.332204510175204,14,NA,14,NA,28,NA,FALSE,310,30.090909090909093,2.6017963361640954,13.487945170104632,310,25.387419893370673,2.5395338469463087,12.673761680914797,31
511,"Fjarðará",1997,"Fjarðará Seyðisfirði Seyðisfjarðará","Austfirðir",6,"1039 2139",0.5,0.25,6,1.791759469228055,3,NA,3,NA,6,NA,FALSE,310,30.090909090909093,2.6017963361640954,13.487945170104632,310,25.387419893370673,2.5395338469463087,12.673761680914797,31
